date,latitude,longitude,IGBP_land_classification,secondary_veg_type,H,LE,wind_dir,u_mean,u_star,ZL,L,sigma_v,PA,t_avg,zm,hc,d,z0,ET_corr
2016-10-20 18:00:00,38.099153799999996,-121.49933,Croplands,,-1.24281,-1.2519209999999998,276.060262,0.246311,0.037296,1.082494,3.602793,0.102856,101.63600000000001,20.389999,3.9,1.4081196976901036,0.9641103344645339,0.1946410866164973,3.105273211823841
2016-10-20 18:30:00,38.099153799999996,-121.49933,Croplands,,0.491464,-0.14949500000000002,227.26876,0.238727,0.027163,-1.022374,-3.814652,0.124617,101.63799999999999,19.66889,3.9,1.4079957147688804,0.9640238212101013,0.09840572490619444,3.105273211823841
2016-10-20 19:00:00,38.099153799999996,-121.49933,Croplands,,-1.005821,0.6683439999999999,181.294653,0.196381,0.037961,0.7486659999999999,5.209266,0.105537,101.62,19.321111,3.9,1.4078516665745693,0.9639228807228164,0.2801882013222392,3.105273211823841
2016-10-20 19:30:00,38.099153799999996,-121.49933,Croplands,,0.27049,0.109271,1.944364,0.310739,0.036849,-0.235255,-16.577732,0.111023,101.605,19.314219,3.9,1.407679455242671,0.9638022545854436,0.11089311977466364,3.105273211823841
2016-10-20 20:00:00,38.099153799999996,-121.49933,Croplands,,5.557791,-1.254704,274.095181,0.159248,0.060841,-1.032886,-3.775828,0.200998,101.609,18.777127,3.9,1.4074697354441392,0.9636554105399008,0.4407263279435836,3.105273211823841
2016-10-20 20:30:00,38.099153799999996,-121.49933,Croplands,,-1.160614,-0.365338,180.604146,0.255681,0.047982,0.453618,8.597538,0.07081599999999999,101.61399999999999,18.915469,3.9,1.4072122297517236,0.9634751648038835,0.27032118688026674,3.105273211823841
2016-10-20 21:00:00,38.099153799999996,-121.49933,Croplands,,1.35789,-0.452713,226.525929,0.48877,0.04478,-0.628205,-6.208169,0.110876,101.617,18.98655,3.9,1.4068971726403858,0.963254691407303,0.046031013227269615,3.105273211823841
2016-10-20 21:30:00,38.099153799999996,-121.49933,Croplands,,3.585563,-3.851504,340.62176,0.149628,0.066549,-0.481599,-8.098017,0.20116,101.63,18.814738,3.9,1.4065173157559163,0.9629889238474669,0.4611009302871115,3.105273211823841
2016-10-20 22:00:00,38.099153799999996,-121.49933,Croplands,,1.6198709999999998,,113.135106,1.031439,0.042467000000000005,-0.832023,-4.68737,0.209161,101.632,18.832656,3.9,1.4060698030534675,0.9626758657849999,0.00023531387869827865,3.105273211823841
2016-10-20 22:30:00,38.099153799999996,-121.49933,Croplands,,-1.365896,0.981209,102.717604,1.24206,0.060994000000000013,0.244362,15.959929,0.147226,101.616,17.840775,3.9,1.4055569981827993,0.9623171693743523,0.0011292301461655586,3.105273211823841
2016-10-20 23:00:00,38.099153799999996,-121.49933,Croplands,,1.233298,-0.438513,120.364152,0.795265,0.062731,-0.207515,-18.793844,0.397725,101.59299999999999,17.869246,3.9,1.4049857963394305,0.9619176542564213,0.02358972559642445,3.105273211823841
2016-10-20 23:30:00,38.099153799999996,-121.49933,Croplands,,3.605357,0.3798760000000001,106.36411499999998,0.82058,0.057039,-0.82868,-4.7062800000000005,0.220712,101.57,18.07666,3.9,1.4043658121268907,0.9614840408979081,0.012126350992326434,3.105273211823841
2016-10-21 00:00:00,38.099153799999996,-121.49933,Croplands,,-9.887669,4.0006900000000005,107.179326,1.194308,0.091435,0.535349,7.284961999999997,0.212319,101.56700000000001,16.923817,3.9,1.4037073491553511,0.9610235313668547,0.020332512690271958,2.857334112334516
